question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3280843393,林北山村佬,https://www.zhihu.com/people/lin-bei-shan-cun-lao,IP属地未知,174,2023-11-08T01:22:26.000Z,2023-11-08T01:22:26.000Z,3,20,“所有流浪狗共同承担”这个具体指什么方便说一下吗？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3272063385,迷之异境,https://www.zhihu.com/people/mi-zhi-yi-jing,IP属地未知,1266,2023-10-31T16:26:41.000Z,2023-10-31T16:26:41.000Z,0,19,折射出了：雷区一般不会只有一颗地雷。如果有人被一颗地雷炸了，那就得把这个区的所有地雷都扫出来。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269151211,浓烟滚滚,https://www.zhihu.com/people/sjta-ta-ta,IP属地未知,7,2023-10-29T10:54:51.000Z,2023-10-29T10:54:51.000Z,6,19,"作为一个高中生会""独立思考""是极好的请听题:1.流浪狗怎么产生的？2.流浪狗的出现对人们现有生活有哪些好处或者危害3.请思考，作为治理者如何解决流浪狗问题解决方案:1.立法，弃养入刑2.收容制度，流浪狗集中收容弃养罪犯收容中心服刑，罚没款和罪犯劳动所得用于收容中心运转3.收养代替流浪，领养代替收容在最后我想说的是:狗头人是只""出声""，实事不干一点"
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3272918968,nnnnnnnn,https://www.zhihu.com/people/nnnnnnnn-40-90,IP属地未知,4,2023-11-01T09:03:35.000Z,2023-11-11T18:48:34.000Z,0,19,一颗地雷炸了人，却要所有没炸过人的地雷全部承担，这折出了什么社会现实
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3270953779,飘飘的小胖,https://www.zhihu.com/people/piao-piao-de-xiao-pang,IP属地未知,221,2023-10-31T00:57:43.000Z,2023-10-31T00:57:43.000Z,0,19,爱狗人士果然连基本的逻辑因果都搞不清楚，治理流浪狗的根本原因肯定不是一只流浪狗犯错。但为什么非要如此关联？当然是无理取闹了。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3285127546,爱思考的知乎用户,https://www.zhihu.com/people/lzm-80-36,IP属地未知,263,2023-11-11T08:51:32.000Z,2023-12-06T09:44:48.000Z,8,18,图片网络转载，侵权请通知删除。说句题外话，建议立法实名养宠，遗弃宠物判刑，从根本解决问题。记住，宠物伤人，宠物主判刑，能解决问题。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271314071,哦呵呵,https://www.zhihu.com/people/bai-shi-hei-ci,IP属地未知,328,2023-10-31T05:08:11.000Z,2023-10-31T05:08:11.000Z,0,18,一个人用枪杀人为什么全国禁枪？吸毒的人也不多，为什么全国禁毒？你能想明白这个道理吗
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273460898,Osward,https://www.zhihu.com/people/osward-63,IP属地未知,3567,2023-11-01T21:57:33.000Z,2023-11-01T21:57:33.000Z,0,17,你要搞清楚一点不是流浪狗犯错，而是制造流浪狗的人犯错而这一次的错误让全社会注意到了流浪狗的危害所以整个社会都在为这群人擦屁股如果你爱狗，那你更应该支持处理流浪狗以及处理那些随意弃养、不牵绳的人，这些人才是问题的根源，也是人狗矛盾的起点
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3317200349,克己修身敕勒川,https://www.zhihu.com/people/ke-ji-xiu-shen-chi-le-chuan,IP属地未知,39,2023-12-07T11:48:17.000Z,2023-12-07T11:48:17.000Z,0,17,一个奥地利人杀了犹太人，却要所有地球人共同承担，这折射出的是什么政治现实？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273420181,知乎用户,https://www.zhihu.com/people/,IP属地未知,195,2023-11-01T17:42:58.000Z,2023-11-01T17:42:58.000Z,0,17,A：“请问你赞同清除流浪狗吗？”B：“为什么，一条狗犯错了，要让所有流浪狗承担？”A：“那你赞同养狗要牵绳吗？”B：“当然，但这和清除流浪狗有什么关系？”A：“为什么养狗要牵绳？”B：“因为…为了…对，为了安全！”A：“那流浪狗没有绳子怎么办？”B：“你这话说的，流浪狗当然没有绳子啊！”A：“那也就是说流浪狗不安全了？”B：“那又不是流浪狗的错！那是人的错！”A：“你看到垃圾在地上会怎么想？”B：“捡起来啊！”
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3282529673,可恨一身五花膘,https://www.zhihu.com/people/hate-my-fat,IP属地未知,11776,2023-11-09T05:37:19.000Z,2023-11-09T05:37:19.000Z,0,15,一些蟑螂传播了疾病，却要所有蟑螂共同承担，这折射出了什么社会现实？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3277747040,知乎用户,https://www.zhihu.com/people/,IP属地未知,21428,2023-11-05T11:13:46.000Z,2023-11-06T05:19:57.000Z,0,15,【公开】表达出这种观点的，往好了说是出于对一些常识的无知，如果不是出于无知，往坏了说就可能是反人类的恶魔。思维的出发点应该首先考虑人类自身的生命安全。失去人类控制的流浪狗，无时无刻不在威胁着同一片地区的广大人类的生命安全。这种威胁是因为狗身上会有狂犬病毒这种原因导致的，而不是因为【狗狗犯了错误】导致的。把流浪狗换成某种剧毒的毒蛇，那就是毒蛇的毒性无时无刻不在威胁着本地区人类的生命安全。所以，如果人类生活的这片区域有大批量的毒蛇，必须清除掉。这是第一层逻辑【清除】的必要性。【清除】这种危及生命的危险因素，怎么可以被歪曲解读为对流浪狗、毒蛇的【惩罚】呢？如果你认为这是一种【惩罚】并且为狗和毒蛇鸣不平，那很简单，你家先养上几条毒蛇，证明一下你自己的生命远远比不上对毒蛇的【不平】。但是，即便你这样表演了，也不能强迫让其他人跟你一样跟毒蛇生活在一起。如果他自己都不敢跟毒蛇生活在一起，却要让大家都不得【清除】危险，那就是对人对己双重标准，这种圣母是社会的大毒瘤，这种圣母会在野外救回一条冻僵的毒蛇之后，放在你的怀里把它解冻救活，绝对不会放在他自己的怀里，但救醒蛇的功劳圣母却要四处宣扬是他自己的功劳。哪里发现这种圣母，该怎么处置大家自己深思熟虑一下，但是处置一定要果断，要迅速，不要有丝毫犹豫。如果他自己愿意跟毒蛇生活在一起，并以此为理由要求所有人都跟他一样跟毒蛇生活在一起，不准清除，那他就是把全社会的人类的生命往【更加危险】的方向去推，就是反人类的恶魔。最后补充一点知识，省得又有无知的人冒傻气。1，只要是狗都有一定概率携带狂犬病毒，即使它没有表现出任何狂犬病的症状。2，给狗注射狂犬病疫苗并非100%有效，即使打了多次疫苗，也有一定概率携带狂犬病毒。3，给人注射狂犬病疫苗并非100%有效，即使打了多次疫苗，也有一定概率罹患狂犬病。4，人类狂犬病一旦发作（即表现出症状），以现在人类的医学水平，没有有效治疗方法，所以几乎100%会死亡，死亡率远大于99%。即使有极为少量的个别案例没有死，现代医学也搞不清楚为什么没有死，这样的人为什么没有死，理解为阎王爷判他命不该绝、把他送回来还阳也没什么区别。掌握了以上4个基本知识，再说别的。如果还自己承认是人类，那么首先考虑的就应该是广大人类自身的【生命安全】，而不能把狗命看得比人命还贵，如果那样岂不是甘当人奸？好了，关于【清除】危险的话题到此结束不用再多废话了。下面讨论的无非就是【清除】危险是否需要夺取流浪狗的生命这个话题了。除了带来不确定的对人类生命的威胁，流浪狗对人类社会还有什么正面价值吗？你是指望流浪狗替好人看家护院，还是指望流浪狗代替猫捕捉老鼠？【清除】最低成本的做法就是直接处死，如果这种【清除】需要花费广大纳税人的钱去进行，那当然应该用效果更加有保障、成本更加低的方法来进行了。现在的问题就是，有一小部分人，他们出于自己的一些【大家都搞不清楚的理由】，希望不要用【处死】的方法去【清除】流浪狗危险，那么，想要达成他们的【希望】可行不可行呢？应该可行，但有前提条件！只不过不用【处死】的方法势必增加【清除】的成本，比如要在各地专门开辟一片【隔离】的地区用来养这些被【清除】的流浪狗，要有专门的人管理这篇【隔离】的地区，最起码要确保这里的流浪狗【不可以】跑出去再次成为社会的危险，这是他们的【首要职责】。那么买这片地的钱，修建足够坚固和安全的围墙（或围栏）的钱，要有足够有效的安全保障设施可以防止有【外来的人】强行释放或带走这里面的任何一条狗、或全部这些狗，修建和维护这些安全保障设施的钱，这些安全保障设施日常运转维护必须要有认真负责的人类工作人员三班倒（一班工作8小时，一天24小时就是三班），这些工作人员的工资、社保、带薪年假等等福利，这些狗生活必须的饮食，医药，健康防疫，夏天吹空调，冬天烧暖气，还有内部要防止狗子打假互相撕咬导致受伤或死亡的防护措施，新来的狗子入驻之前如果体检发现有病是否需要先在单独的封闭隔离的区域治好了再纳入群体狗舍。以上这些可以计算出一个【最最基本的】资金需求。那些有着超出普通常人的崇高理想的人们，自己号召具有同样崇高理想的人共同捐款简称一个资金池，当资金池足够在一个城市建立满足上面【最最基本】的资金需求时，就可以用资金池中的钱在这个城市里建这样的爱心流浪狗之家了，买地、建设、招聘管理人员，这些都完成了，就可以接管这座城市的流浪狗处理工作了。——当然，如果活捉流浪狗的过程应该不【降低】原有处理方法的工作效率为基本要求，你们要求更加【文明和温柔】的方法，就需要更多的工作人员进行这项工作。有一些圣母是怎么表现的呢？不处死流浪狗导致的【高昂的费用】他们却一分钱也不掏，这样的捐款他们从来没有主导过，也从来没有自掏腰包捐过款，更没有先保证一个城市的这种流浪狗乐园要抓紧时间用自己的捐款赶紧建立起来，而是在收容流浪狗的条件根本就不具备的地区，就高声叫嚷不可以处死流浪狗。好了，既然谈到了在各城市建立流浪狗之家的问题，那我还要继续讨论接下来可能有一些圣母会提出的问题了：这些狗养在一起，要不要绝育？如果你主张绝育，圣母会不会指责你剥夺了狗子的生育权？如果你顺从圣母的话不绝育，那狗子的繁殖能力说不定短短一两年之后你修建的流浪狗之家就狗满为患了，狗子的生活空间密度太大（面积小，狗子太多），不利于狗子健康快乐的生活，这是极不人道的，你要不要再买地修建第二座流浪狗之家？你要不要计算一下如此毫无节制的繁殖下去，每年狗子的总数会增加多少？第二座流浪狗之家所需要的资金筹备齐了吗？筹集这些资金的时候是不是打算向【广大的没有你们这种特殊而崇高理想的人们】募集资金呢？是不是还会向他们使用道德绑架的手段强迫他们捐款呢？如果这样的募集捐款多了，谁能保证这些圣母婊是把钱用在狗子身上还是自己贪腐了呢？会不会自己一边贪腐了资金，另一边公开叫嚣冷血没有爱心的人太多导致募捐得到的资金太少，然后把不得不批量对狗子实施安乐死的责任推到【你们试图道德绑架募捐的广大无辜人类】身上呢？大家都知道每一家养狗的都需要遛狗的，那么多狗子集中养在一起你遛狗不遛狗？狗子互相之间撕咬打架你怎么避免怎么阻止？还是说不采用任何措施避免它们互咬，放任不管？这种放任撕咬不管，是不是会被圣母指责比直接打死它们还要残忍呢？如果要找到措施避免它们互咬，那最好的办法就是每只狗一个笼子住单间，那互相咬不到，这不是相当于让狗子蹲监狱吗？狗权呢？狗子的自由呢？又是一个圣母可以攻击的黑点吧？住单间的狗子怎么谈恋爱、繁殖呢？难道由管理人员人为指定配对吗？剥夺狗子自由恋爱的权利，是不是又有了一个攻击你的黑点啊？看到了吗？这些狗子集中在一起，数量越多、时间越长，你所需要付出的成本就越多，你需要履行的义务就越多、越细。这个饲养了大量狗子的地方，有狗肉馆私下里跟工作人员那里把狗子买出来做成饭馆的美食，你怎么杜绝？就算客观事实上你杜绝了，大量的圣母婊无中生有网络上造谣说你卖狗给狗肉馆，大赚流量变成网红，你怎么办？养了这么大量的狗子的地方，万一发生瘟疫，导致疫情传染到人类之间，你打算承担什么责任？如果感染疫情而导致大量人类的死亡，你这个流浪狗之家到底是爱心之家还是反人类的恶魔之家？到那时候圣母婊网红对你网暴把你描绘成反人类恶魔，你的流浪狗之家还继续开下去？开得下去吗？最后是不是会落得个大批量屠杀狗子的冷血屠夫的骂名而惨淡收场？为什么防圣母这么重要，现在想明白一点没有？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3270014259,硕鼠,https://www.zhihu.com/people/shuo-shu-27,IP属地未知,429,2023-10-30T05:18:53.000Z,2023-10-30T05:18:53.000Z,0,15,如果看到一条狗，只能看到一条狗。那么这CPU应该是很陈旧落伍的型号了。如果只能看到一条狗，不能看到所有狗。那么这内存应该是太小了。如果只能看到狗，不能看到养狗的人。那么这硬盘应该是很老很小的机械硬盘。如果看到养狗的人，不能看到社会治理。那么这估计就是个算盘。当然，我说的是电脑。再继续看：一，把狗和人混淆，这是数据运算错误了，有了极为严重的bad。这个程序不做重大升级早晚出事。二，不能理解bad就是bad，以为不同分区，不同软件的bad就不是bad了。这个操作系统和编译语言层面就有问题。这台机器难道不应该格式化吗？三，谁说人没问题了？这东西早晚是要上升到社会治理层面的。想不到的电脑该换了。所以关键就是，有的电脑要么格式化，要么彻底换。不这么大升级一下，就是个废物点心。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3275561677,钛合金钢铁侠,https://www.zhihu.com/people/qian-mian-zhe,IP属地未知,5730,2023-11-03T09:23:58.000Z,2023-11-03T09:23:58.000Z,0,15,折射了以前政策的放纵，导致这么多爱狗人士遗弃了狗，政府又不进行清理，出了事才来排除隐患，就是懒政的表现。这些事情本来是可以杜绝，不用出现伤亡，不用出现在公众眼中，流浪狗在没有形成数量前见一只灭一只，就如同排除安全隐患一样。安全隐患在于预防排除，而不是事后补救，不过亡羊补牢为时未晚，先把所有流浪狗都清理了，然后再定时进行排查清除，前边的代价确实大了点，但是这次清除是功在千秋，只要一直保持下去，以后狂犬病就如同天花一样。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3284910299,Lemonlee,https://www.zhihu.com/people/lemonlee-9,IP属地未知,0,2023-11-11T04:56:21.000Z,2023-11-11T04:56:21.000Z,2,15,这主要折射出了那些所谓动保主义者其实根本不了解每年到底有多少流浪动物被抓捕并执行，不论人道与否的，处死程序。他们甚至不能了解在动物保护很好的地方（域外）也存在着捕杀（不过是安乐死）流浪动物的情况。同时，那些为流浪动物发声的，相当一部分，特别是部分明星群体，也只不过是以一种强者的姿态，怜悯每一次出现在他们眼前的弱者。这在我看来是一种伪善，尤其是明星或类似的部分人（群体）。首先对于流浪狗的问题，提问者在论述现象一和现象二中，完全忽视了流浪狗和宠物狗（文明养狗）之间最重要的区别 —— 可控性和可预期性。提问者以社会中存在坏人，甚至特别坏的坏人作为例子。然而，我们说这个社会虽然存在着各种犯罪分子，但是我们不会把所有人都杀了，归根结底不是我们认为这个世界上“好人”多，甚至不是人多“好”，而是因为绝大多数人都处于法律、规章等一整套现代社会的规范及社会强力部门的控制之下的。基于这套规范以及强力部门的暴力保障，作为个体的人，我们能大致预测我们身边的人的行为和行为边界，以及在总体上保证个体的权益，且对于违反这套规范的个体、组织而言，他们所需要承担的后果和代价也是可以预期的。也正是因为这套规范和强力部门的存在，我们才能说，这个社会是“好人”多。我们经常能看到所谓的“人性经不起考验”这种较为存在普遍共识的说法，但这也从另一方面说明，其实绝大多数人都不是严格意义上的“好人”。绝大多数人之所以不去犯法，或者说，守法是一种社会生活的常态，在很大程度上是因为大多数人不能接受违法带来的后果和所要付出的代价。所以，规范是很重要的。这些规范可以是成文的法律，也可以是一些社会普遍的共识，比如我们会知道婴幼儿的身体状况较差所以在在和婴幼儿互动的时候会相对轻柔等等。但是无论如何，这类广义的规范让我们能够大概预测周围人的行为并进行应对，日常生活在总体上是相对稳定的。而对于流浪狗/猫，甚至流浪蛇、流浪蜘蛛等在人类社会处于流浪状态的任何动物而言，它们并不会遵循人类社会的规则，它们也不会认识到自身“认知”与人之间的差异。就好像猫妈妈嘴里叼着小猫到处跑不会有什么大问题一样，如果猫妈妈用同样的方式叼着人类婴儿（暂时忽略猫妈妈可能叼不动这件事）满屋子乱跑，那大概率对人类婴儿会出大事。对于猫妈妈来说，其实它没做错什么，尤其是流浪动物，它们只是遵从自己的生物本能而已，但是这些本能的行为，对于普通人来说是一件很难以预测和期待的事情。这不是说宠物没有本能，而是在规范养宠物的前提下（比如打疫苗、绝育、牵绳等），宠物的动物性本能有主人在进行控制。我们不能预期猫猫狗狗蛇蛇蜘蛛等宠物的本能行为会出现什么，但是我们可以预期宠物主人能够控制住宠物，并且在宠物出现不可控事件后能够由主人承担责任并承担相应的代价。但是流浪动物不行，我们很难知道流浪动物经历了什么，它的身上是否携带了任何难以控制的病毒、疾病等。在这种情况下，流浪动物的危险性要远远大于宠物。流浪动物的存在本身，就是对既有日常生活秩序的威胁。这也是为什么，即使是国外动物保护很好的国家，也存在发现流浪动物就采取抓捕并在一段时间无人认领的情况下执行安乐死的原因。甚至不需要有流浪狗咬人的情况，只要发现流浪狗都会进行抓捕然后等待一段时间，无人认领就执行安乐死。所以不是因为几只狗咬人就要让所有流浪狗陪葬，而是流浪狗本身就应该被统一抓捕、处理，这也是平时社会管理人员就在做的事情，也是一种域内外相对有一定认可度的做法。之前没听说过，主要还是因为没出事儿，特别是没出大事儿，管理人员懒得管，大家睁一只眼闭一只眼就过去了，仅此而已。至于这个抓捕完了之后，是送到保护站还是执行处死程序，还是怎么样，那就是一个单纯的成本问题。毕竟，即使不给流浪动物提供多么精致的生活，单单是抓捕、统一登记、送医检查、打疫苗、提供食宿、必要的救治等最基本的措施，都要消耗一大笔钱。在一只狗身上要花那么多钱，每年流浪动物的数量都是以万计的，甚至可能某些城市的流浪动物就能以千来计量，这么大的一笔成本，即使政府有钱，也难以承担。而且很多地方还不能保证有相对专业的动物救助站的存在。这样的成本，远比抓捕后直接处死要高出太多了。并且，政府的财政绝大多数来源于税收，来源于每一个辛辛苦苦挣钱养家的人。不是所有人都愿意将自己辛苦上缴的税收，放在给流浪动物提供帮助上面的，特别是这还是一笔不小的开支的情况下。（突然想起来YPM有一集就是，哈克动用军方资源救了一只狗，但是不敢把开支公布的剧情）而对于部分动保人士，特别是明星等，说他们伪善，是因为动物保护是需要成本的。但是相当一部分人，他们，不论是有意还是无意，都在刻意忽视成本问题（人力物力），要求政府或者有关社会管理人员采取他们喜欢的措施。他们自己不需要承担任何一丝的成本，也不用像部分民众那样出门面临流浪动物的各种“威胁”和影响。只需要在社交媒体、演唱会上，大声疾呼或者阴阳怪气的所谓为“硬刚”，就能收获一票支持和流量，为自己的事业赚取大量的回报。站在道德高地，慷他人之慨，我觉得用伪善来形容他们已经是一件很保守的事情了。毕竟在任何社会管理的问题下，不讨论成本和成本承担问题的呼吁都是耍流氓。事实上这也同样能够用来看待某些养宠物的人士。在当下我们的社会中，养宠物这件事就是会给很多人带来不便，有人可能会对宠物身上的一些组织有过敏反应，有人可能会害怕一些宠物（比如我至今没有和宠物蜘蛛和解））等等。也就是说，养宠物在给宠物主人带来正向的情绪和财产价值的同时，也在向社会输送一定的负外部性。而当宠物主人觉得宠物没有价值之后，把宠物往野地里一扔，就等于说，宠物主人在完全没有承担任何代价的情况下，将养宠物的负面成本全部转嫁给了社会，由所有人，甚至是不喜欢小动物的人在用他们已经很艰难的劳动所得，在为宠物主的不当行为买单。那么在这种情况下，通俗的说法就是全社会都在给宠物主人的不负责任的行为买单，也就是所谓的擦屁股。那既然是擦屁股，我觉得就别太要求高了。有些地方采取了相对粗暴的做法，我觉得不是一件很值得过分指摘的事情。而对于流浪动物的问题，在本质上依然是人的问题，或者说，人类社会的规范只能作用在人身上。就像在英国，养一只狗要经过十分复杂的程序以及缴纳高昂的年费并进行登记，外出遛狗一定要栓绳带嘴套，遗弃宠物甚至会导致宠物主人承担坐牢等刑事责任。（我记得之前有人跟我说养狗还需要在狗狗身上植入含有宠物主人各种信息的芯片或类似的东西，但是我一时记不清楚，等之后有时间再查吧）在这种对宠物主人十分规范且严苛，养宠物门槛极高的情况下，才能说，在解决流浪动物方面有一定的成效。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3284678641,一梦不知远,https://www.zhihu.com/people/yimeng-bu-zhi-yuan,IP属地未知,9,2023-11-11T01:02:23.000Z,2023-11-11T01:02:23.000Z,0,14,说明中国人还是不习惯刨根问底的解决问题。要是把制造流浪狗的货腿打折✗Py里你看还会有流浪狗吗
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3310953856,十八子,https://www.zhihu.com/people/42-65-86-57-2,IP属地未知,43,2023-12-02T13:33:41.000Z,2023-12-02T13:33:41.000Z,3,14,我不知道为什么会有这么多人站出来反对整治流浪狗这一现象，首先流浪狗攻击人的事件不是个例，也不是只有几只，而是有很多，多到可能超乎你想象，甚至每年也会有不少人死于狂犬病，对于现在终于开始整治流浪狗，相信很多人都是拍手称快的。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269144738,捏爆右边的蛋,https://www.zhihu.com/people/nie-bao-you-bian-de-dan,IP属地未知,225,2023-10-29T10:47:13.000Z,2023-10-29T10:47:13.000Z,1,14,流浪狗一直都是要被抓。。只是一直没有落实
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3287424782,严者,https://www.zhihu.com/people/yan-zhe-96-90,IP属地未知,50,2023-11-13T09:41:54.000Z,2023-11-13T09:41:54.000Z,1,14,折射出中国还不够“文明”。人家美国每年安乐死数百万只流浪猫狗，中国呢？足以说明中国比美国落后太多了doge
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3275450402,知乎用户,https://www.zhihu.com/people/,IP属地未知,211,2023-11-03T08:03:55.000Z,2023-11-03T08:03:55.000Z,0,14,现象一：体现了这个社会以人为本，人的权益高于一切动物，以及动物不可以和人相提并论的现实。现象二：宠物狗不必诛十族是因为它是主人的财产，出了问题有主人为它负责。你说是歧视偏见，那就是歧视偏见，无所谓，狗并没有不受歧视和偏见的权利。现象三：流浪狗原本就不应该存在，原本就应该定期清理，不论有没有伤到人。不过既然你能把你们这些爱狗、养狗的人造成的流浪狗泛滥问题归责于所有的人，要所有的人一起承受被流浪狗伤害的风险，那么一只流浪狗伤了人，处理全体流浪狗也没有什么问题。
